,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
18903,49,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,mon,315,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
34601,28,technician,married,university.degree,no,yes,yes,cellular,may,thu,175,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25195,39,admin.,married,university.degree,no,no,no,cellular,nov,tue,251,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
14505,31,technician,single,professional.course,no,yes,no,cellular,jul,tue,350,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
10154,44,management,divorced,university.degree,no,yes,yes,telephone,jun,thu,37,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
37080,32,admin.,single,university.degree,no,yes,no,telephone,jul,fri,123,4,999,0,nonexistent,-2.9,92.469,-33.6,1.007,5076.2,no
33768,42,admin.,divorced,high.school,no,yes,no,telephone,may,wed,15,5,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
10671,40,admin.,married,university.degree,no,yes,no,telephone,jun,tue,370,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
3772,44,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,194,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
23564,50,unemployed,married,basic.9y,unknown,yes,no,telephone,aug,thu,192,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
7045,39,entrepreneur,single,basic.6y,no,yes,no,telephone,may,thu,77,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
11228,30,blue-collar,single,unknown,no,no,yes,telephone,jun,thu,262,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39036,54,technician,divorced,professional.course,no,yes,no,cellular,dec,mon,352,1,6,1,success,-3,92.713,-33,0.715,5023.5,no
37176,57,management,married,university.degree,no,yes,no,cellular,aug,thu,107,4,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
5437,42,blue-collar,married,unknown,no,no,yes,telephone,may,fri,248,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
15423,26,services,single,high.school,unknown,yes,yes,telephone,jul,fri,11,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
8939,29,services,single,high.school,no,yes,no,telephone,jun,thu,170,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
18879,39,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,417,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
14812,23,blue-collar,single,high.school,no,no,no,cellular,jul,wed,251,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
32973,32,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,299,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
7740,40,services,married,high.school,no,yes,no,telephone,may,fri,288,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
35939,54,admin.,single,university.degree,no,yes,no,cellular,may,mon,485,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
1416,54,housemaid,married,basic.9y,no,yes,no,telephone,may,thu,200,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
26906,55,blue-collar,divorced,basic.6y,no,yes,no,cellular,nov,thu,104,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
23054,36,technician,married,professional.course,no,yes,no,cellular,aug,tue,92,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
9822,48,services,married,high.school,unknown,yes,no,telephone,jun,wed,327,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
30777,45,technician,divorced,university.degree,unknown,yes,no,cellular,may,tue,298,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
28809,28,technician,single,professional.course,no,unknown,unknown,cellular,apr,thu,71,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
7782,30,services,married,high.school,no,no,no,telephone,jun,mon,360,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
35311,43,entrepreneur,married,professional.course,no,no,no,cellular,may,fri,233,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
21075,54,self-employed,married,high.school,no,no,no,cellular,aug,thu,89,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
10746,34,entrepreneur,single,professional.course,no,no,no,telephone,jun,tue,76,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
374,22,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,195,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
3419,57,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,1051,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
19014,52,technician,divorced,university.degree,no,no,no,cellular,aug,tue,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
30695,35,services,married,high.school,unknown,yes,no,cellular,may,tue,215,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
751,30,services,divorced,basic.9y,no,no,yes,telephone,may,tue,126,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
18824,45,management,divorced,high.school,no,no,yes,cellular,aug,mon,78,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
4767,30,blue-collar,single,basic.4y,no,no,no,telephone,may,wed,59,8,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
29855,39,admin.,single,high.school,no,no,no,cellular,apr,mon,121,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6559,39,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
18940,56,admin.,married,university.degree,no,yes,no,cellular,aug,mon,178,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
13668,33,self-employed,married,basic.9y,unknown,yes,no,cellular,jul,thu,151,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
1905,46,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,128,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
29284,39,blue-collar,married,basic.4y,no,yes,no,cellular,apr,fri,156,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
6382,35,admin.,single,professional.course,unknown,yes,no,telephone,may,tue,352,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
1733,38,technician,married,professional.course,no,yes,no,telephone,may,fri,46,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
16028,40,management,married,university.degree,no,no,no,cellular,jul,tue,314,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
4083,29,services,single,university.degree,unknown,yes,no,telephone,may,mon,78,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
10872,47,services,married,high.school,unknown,yes,yes,telephone,jun,wed,55,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
9164,50,services,married,unknown,unknown,no,no,telephone,jun,fri,81,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
29448,30,admin.,married,high.school,no,no,no,cellular,apr,mon,566,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
18257,39,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,53,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33072,46,technician,divorced,professional.course,unknown,no,no,cellular,may,mon,927,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
17818,52,housemaid,married,university.degree,no,no,yes,cellular,jul,tue,137,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
22093,31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,77,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
39522,24,blue-collar,single,high.school,no,no,no,cellular,apr,mon,125,2,999,1,failure,-1.8,93.749,-34.6,0.645,5008.7,no
35725,26,student,single,high.school,no,yes,no,cellular,may,mon,113,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35604,35,admin.,single,university.degree,no,no,no,cellular,may,mon,21,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
5879,44,admin.,married,high.school,no,yes,no,telephone,may,mon,175,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27107,47,self-employed,married,basic.9y,unknown,yes,no,cellular,nov,fri,106,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
28525,38,admin.,married,university.degree,no,yes,no,cellular,apr,tue,108,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
7068,56,admin.,married,high.school,no,no,no,telephone,may,thu,162,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
3459,60,entrepreneur,married,basic.4y,no,unknown,unknown,telephone,may,thu,101,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
2768,55,admin.,married,high.school,no,no,yes,telephone,may,wed,213,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
33313,50,technician,married,basic.6y,unknown,no,no,cellular,may,tue,36,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
20737,35,technician,single,professional.course,no,yes,no,cellular,aug,wed,156,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
23248,58,housemaid,married,professional.course,no,yes,no,cellular,aug,tue,98,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
19004,50,admin.,married,high.school,no,no,yes,cellular,aug,tue,519,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
26297,34,management,married,university.degree,no,yes,no,cellular,nov,thu,140,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
11100,34,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,thu,266,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31971,46,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,364,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
26569,45,unemployed,married,basic.9y,no,yes,no,cellular,nov,thu,454,5,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
37352,60,admin.,married,professional.course,no,no,no,cellular,aug,tue,66,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
28345,35,services,married,high.school,unknown,yes,no,cellular,apr,wed,222,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
38,52,technician,married,basic.9y,no,yes,no,telephone,may,mon,1666,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
25767,46,management,married,unknown,no,yes,no,cellular,nov,wed,248,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
9282,36,blue-collar,married,basic.6y,no,unknown,unknown,telephone,jun,fri,154,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
7679,30,admin.,single,high.school,no,yes,no,telephone,may,fri,100,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
6007,46,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,121,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
1849,36,technician,married,professional.course,no,yes,no,telephone,may,fri,338,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
10398,29,admin.,single,university.degree,no,yes,no,telephone,jun,mon,359,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
37075,38,admin.,married,high.school,no,yes,yes,telephone,jul,wed,64,3,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,no
372,37,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,54,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37306,40,management,married,university.degree,no,no,no,cellular,aug,mon,162,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,no
33749,40,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,220,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
36108,26,student,single,unknown,no,yes,no,cellular,may,tue,189,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
10343,26,technician,married,professional.course,no,yes,no,telephone,jun,mon,181,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
36856,48,housemaid,married,high.school,no,no,no,cellular,jun,tue,399,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no
3300,26,admin.,single,high.school,no,yes,no,telephone,may,thu,918,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
25410,36,technician,single,professional.course,no,yes,no,telephone,nov,tue,34,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
29546,46,entrepreneur,married,unknown,no,yes,yes,cellular,apr,mon,207,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
12422,40,technician,married,basic.9y,unknown,no,no,cellular,jul,mon,141,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
20560,31,technician,single,university.degree,no,yes,no,cellular,aug,tue,128,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
17746,44,blue-collar,married,unknown,unknown,no,yes,cellular,jul,tue,25,21,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
24261,36,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,mon,292,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
15698,54,blue-collar,married,basic.4y,no,yes,yes,cellular,jul,mon,191,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
9918,36,services,single,unknown,no,yes,yes,telephone,jun,wed,116,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
3084,41,admin.,married,basic.6y,no,no,no,telephone,may,thu,1013,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
18204,44,admin.,married,high.school,no,no,no,telephone,jul,wed,100,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
1360,39,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,269,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31602,29,services,married,high.school,unknown,yes,no,cellular,may,thu,63,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
3365,38,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,210,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
11286,29,admin.,married,basic.9y,no,yes,no,telephone,jun,thu,120,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
31283,51,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,wed,254,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
18711,36,admin.,single,university.degree,no,no,no,cellular,jul,thu,48,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
23125,47,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,tue,80,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36140,37,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,133,2,1,1,success,-1.8,92.893,-46.2,1.27,5099.1,no
6691,30,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,188,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30533,42,admin.,married,university.degree,no,yes,no,cellular,may,mon,370,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
31724,37,technician,married,professional.course,no,yes,no,cellular,may,thu,63,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
33122,39,admin.,single,high.school,no,no,no,cellular,may,tue,197,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
35288,33,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,134,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
28072,30,technician,married,university.degree,no,yes,no,cellular,apr,fri,103,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
18760,25,admin.,single,basic.9y,no,yes,no,cellular,jul,thu,8,27,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
5922,32,management,married,university.degree,no,yes,no,telephone,may,tue,64,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32206,34,admin.,single,high.school,no,yes,no,cellular,may,fri,80,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
24275,50,admin.,married,university.degree,no,no,no,cellular,nov,mon,58,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
2653,39,admin.,married,university.degree,no,no,no,telephone,may,tue,109,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
17682,57,retired,married,high.school,no,no,no,cellular,jul,tue,193,9,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
29561,41,blue-collar,single,basic.4y,no,yes,no,cellular,apr,mon,94,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
35101,54,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,87,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
28073,42,admin.,married,high.school,no,no,no,cellular,apr,fri,697,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
19569,30,technician,single,university.degree,unknown,yes,no,cellular,aug,thu,103,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
7124,47,services,divorced,high.school,no,yes,no,telephone,may,thu,97,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
37635,29,management,single,university.degree,no,no,no,cellular,aug,mon,300,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,no
22534,54,admin.,married,high.school,no,yes,no,cellular,aug,fri,92,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
5992,34,blue-collar,single,basic.9y,no,no,no,telephone,may,tue,156,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
21780,29,admin.,married,university.degree,no,yes,no,cellular,aug,wed,216,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
19409,42,admin.,single,university.degree,no,no,no,cellular,aug,wed,286,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
38925,78,retired,married,professional.course,no,yes,no,cellular,nov,wed,103,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
1248,50,technician,married,professional.course,no,no,no,telephone,may,thu,103,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
13558,39,blue-collar,married,basic.6y,no,no,no,cellular,jul,thu,298,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
26390,49,admin.,married,basic.9y,no,yes,no,cellular,nov,thu,85,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
32465,39,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,557,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
27006,56,admin.,divorced,university.degree,no,no,no,cellular,nov,fri,149,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
22211,58,management,married,university.degree,unknown,yes,yes,cellular,aug,thu,299,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
7849,45,blue-collar,single,basic.9y,no,no,no,telephone,jun,mon,185,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
81,50,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
25253,43,admin.,divorced,professional.course,no,yes,no,telephone,nov,tue,55,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
23666,33,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,49,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
1740,37,technician,married,professional.course,unknown,yes,no,telephone,may,fri,200,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
7276,39,management,married,basic.6y,no,yes,no,telephone,may,thu,364,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
23238,51,services,married,high.school,unknown,no,yes,cellular,aug,tue,20,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
20114,40,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,257,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
13601,30,blue-collar,single,basic.9y,no,yes,no,cellular,jul,thu,45,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
29671,46,services,married,high.school,no,no,no,cellular,apr,mon,91,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
19921,46,services,married,basic.6y,no,yes,no,cellular,aug,fri,16,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
24011,41,technician,divorced,professional.course,no,unknown,unknown,telephone,oct,mon,73,1,999,0,nonexistent,-0.1,93.798,-40.4,5,5195.8,no
18975,54,technician,married,professional.course,unknown,yes,no,cellular,aug,mon,365,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
3401,38,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,73,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
13181,43,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,272,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
521,40,management,married,basic.9y,unknown,unknown,unknown,telephone,may,tue,427,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4321,44,admin.,divorced,university.degree,unknown,yes,yes,telephone,may,tue,273,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
14794,49,blue-collar,divorced,unknown,unknown,no,no,cellular,jul,wed,339,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
8439,30,admin.,married,high.school,no,yes,no,telephone,jun,tue,266,10,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
9313,36,technician,married,high.school,no,no,no,telephone,jun,fri,52,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
34647,40,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,246,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
6690,35,services,divorced,professional.course,no,yes,yes,telephone,may,wed,294,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23422,30,management,married,university.degree,no,yes,no,cellular,aug,wed,118,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
788,58,admin.,married,basic.4y,unknown,no,yes,telephone,may,wed,120,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
10515,54,management,divorced,university.degree,no,yes,no,telephone,jun,tue,183,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
23646,45,admin.,married,unknown,unknown,no,no,cellular,aug,thu,7,14,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
36862,25,admin.,married,university.degree,no,yes,no,telephone,jun,tue,64,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no
