"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"13269",22,"student","single","high.school","no","no","yes","cellular","jul","wed",349,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"34245",59,"admin.","divorced","basic.9y","no","yes","no","cellular","may","thu",8,6,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
"1799",53,"self-employed","married","university.degree","no","no","no","telephone","may","fri",404,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"15200",28,"admin.","single","basic.9y","unknown","no","no","telephone","jul","thu",171,8,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
"13819",60,"management","married","university.degree","unknown","yes","no","cellular","jul","thu",212,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"30245",44,"blue-collar","married","basic.9y","no","yes","no","telephone","apr","thu",455,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no"
"8060",40,"admin.","single","high.school","no","yes","no","telephone","jun","mon",136,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
"37449",44,"admin.","married","university.degree","no","no","no","cellular","aug","wed",120,1,999,1,"failure",-2.9,92.201,-31.4,0.879,5076.2,"no"
"15764",47,"services","divorced","basic.9y","unknown","no","no","cellular","jul","mon",678,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"9377",56,"technician","married","unknown","no","no","no","telephone","jun","fri",49,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
"20366",34,"admin.","married","university.degree","unknown","yes","no","cellular","aug","tue",82,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"10451",34,"blue-collar","married","basic.6y","unknown","no","no","telephone","jun","mon",75,7,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
"14204",27,"technician","married","professional.course","no","yes","no","cellular","jul","mon",634,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"10018",32,"blue-collar","married","basic.9y","no","no","no","telephone","jun","thu",307,2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
"36917",39,"admin.","married","university.degree","no","no","no","cellular","jun","mon",208,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.215,5076.2,"no"
"8956",48,"management","married","university.degree","no","no","yes","telephone","jun","thu",94,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
"41088",30,"blue-collar","single","professional.course","no","yes","no","cellular","nov","tue",111,2,999,0,"nonexistent",-1.1,94.767,-50.8,1.049,4963.6,"no"
"11898",27,"blue-collar","married","basic.6y","unknown","yes","no","telephone","jun","fri",34,8,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"30976",37,"services","married","high.school","no","no","no","cellular","may","tue",378,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
"919",40,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","wed",68,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"29180",39,"admin.","married","university.degree","no","unknown","unknown","cellular","apr","fri",198,2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
"39249",35,"technician","married","professional.course","no","no","no","telephone","mar","thu",282,2,6,1,"success",-1.8,93.369,-34.8,0.65,5008.7,"no"
"21384",41,"admin.","married","university.degree","no","no","no","cellular","aug","tue",151,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"34318",26,"management","single","university.degree","no","yes","no","cellular","may","thu",119,1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
"23690",29,"admin.","single","university.degree","no","no","no","cellular","aug","thu",142,4,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
"5775",25,"self-employed","single","university.degree","no","no","no","telephone","may","mon",78,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"4945",56,"technician","married","high.school","no","yes","no","telephone","may","wed",87,14,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
"12529",52,"retired","married","basic.4y","no","no","no","cellular","jul","mon",445,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"7553",55,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","fri",567,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
"21830",45,"blue-collar","married","basic.6y","no","yes","no","cellular","aug","wed",128,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"40682",65,"technician","married","professional.course","no","no","no","cellular","sep","thu",263,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"no"
"26778",31,"admin.","single","university.degree","no","yes","no","cellular","nov","thu",230,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"28099",32,"services","married","high.school","no","no","no","cellular","apr","fri",65,1,999,1,"failure",-1.8,93.075,-47.1,1.479,5099.1,"no"
"26552",50,"unemployed","unknown","basic.9y","no","yes","yes","cellular","nov","thu",139,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"24757",31,"technician","married","university.degree","no","unknown","unknown","cellular","nov","tue",102,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
"5507",47,"admin.","divorced","university.degree","no","no","no","telephone","may","mon",168,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"33706",29,"admin.","single","basic.9y","no","no","yes","cellular","may","wed",118,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
"28818",36,"blue-collar","single","high.school","no","yes","no","telephone","apr","thu",668,3,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,"no"
"37086",45,"admin.","married","university.degree","no","yes","no","telephone","jul","thu",58,3,999,0,"nonexistent",-2.9,92.469,-33.6,0.969,5076.2,"no"
"273",49,"housemaid","married","basic.9y","unknown","no","no","telephone","may","mon",152,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"18020",50,"services","single","high.school","no","yes","no","cellular","jul","wed",99,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"15572",41,"self-employed","married","basic.9y","unknown","no","no","cellular","jul","fri",46,8,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
"19824",44,"admin.","single","university.degree","no","no","no","cellular","aug","fri",84,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"18773",36,"admin.","single","university.degree","no","no","no","telephone","jul","thu",9,13,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
"23219",57,"technician","single","professional.course","no","yes","yes","cellular","aug","tue",218,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"40542",30,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",193,1,999,0,"nonexistent",-1.7,94.027,-38.3,0.886,4991.6,"no"
"15662",30,"admin.","single","university.degree","no","yes","yes","cellular","jul","mon",317,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"19194",45,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",314,5,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
"17070",56,"retired","single","professional.course","unknown","yes","no","cellular","jul","fri",161,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"37829",46,"housemaid","married","basic.4y","no","unknown","unknown","cellular","aug","thu",154,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.829,5076.2,"no"
"14732",33,"admin.","single","unknown","no","no","yes","cellular","jul","wed",186,4,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
"13734",29,"technician","married","university.degree","no","no","yes","cellular","jul","thu",525,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"32420",32,"blue-collar","married","basic.9y","unknown","yes","no","cellular","may","fri",137,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
"37491",34,"self-employed","married","university.degree","no","no","no","cellular","aug","thu",78,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.873,5076.2,"no"
"9465",38,"services","married","basic.9y","no","no","no","telephone","jun","fri",31,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
"20424",39,"admin.","married","high.school","no","yes","no","cellular","aug","tue",101,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"32644",53,"self-employed","married","basic.4y","unknown","yes","no","cellular","may","mon",62,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
"29523",35,"admin.","single","basic.9y","no","yes","no","cellular","apr","mon",79,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
"7765",42,"technician","married","professional.course","unknown","no","no","telephone","jun","mon",119,9,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
"48",40,"blue-collar","married","basic.9y","no","no","yes","telephone","may","mon",178,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"26883",30,"services","single","high.school","no","no","no","cellular","nov","thu",180,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"20132",57,"technician","single","high.school","no","yes","no","cellular","aug","mon",72,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"3079",56,"services","divorced","high.school","unknown","no","no","telephone","may","thu",311,5,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
"12716",25,"admin.","single","high.school","unknown","no","no","cellular","jul","mon",252,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"4978",30,"blue-collar","married","basic.9y","no","yes","no","telephone","may","wed",139,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
"32200",44,"services","single","high.school","no","no","no","cellular","may","fri",318,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
"2184",58,"management","married","university.degree","no","no","no","telephone","may","mon",236,10,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"3363",36,"blue-collar","married","basic.9y","no","no","no","telephone","may","thu",294,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
"18337",49,"technician","married","basic.9y","unknown","yes","no","cellular","jul","thu",75,2,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
"15814",48,"services","divorced","high.school","no","yes","no","cellular","jul","mon",200,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"32438",35,"management","married","professional.course","no","no","yes","cellular","may","fri",376,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
"20535",41,"technician","married","professional.course","no","yes","no","cellular","aug","tue",127,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"36057",31,"technician","single","university.degree","no","yes","yes","cellular","may","tue",69,1,3,1,"success",-1.8,92.893,-46.2,1.266,5099.1,"no"
"4287",46,"housemaid","married","high.school","unknown","no","no","telephone","may","tue",142,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"15178",57,"entrepreneur","married","unknown","unknown","no","no","cellular","jul","thu",384,4,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
"34562",36,"management","married","university.degree","no","no","no","cellular","may","thu",164,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
"10488",37,"blue-collar","married","high.school","no","no","no","telephone","jun","tue",138,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"12906",54,"retired","divorced","basic.4y","unknown","yes","no","cellular","jul","tue",141,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"25003",32,"technician","single","university.degree","no","no","no","cellular","nov","tue",77,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
"14011",40,"technician","single","professional.course","no","yes","yes","cellular","jul","fri",919,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"9786",26,"blue-collar","married","high.school","no","yes","no","telephone","jun","wed",126,12,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"16230",35,"admin.","married","university.degree","unknown","no","no","cellular","jul","tue",105,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
"25379",35,"admin.","single","university.degree","no","yes","no","telephone","nov","tue",263,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
"12476",23,"admin.","single","university.degree","no","yes","yes","telephone","jul","mon",69,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"38385",35,"self-employed","single","university.degree","no","unknown","unknown","cellular","oct","mon",123,2,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,"no"
"18529",30,"technician","single","university.degree","no","no","no","cellular","jul","thu",131,8,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
"8715",38,"technician","married","university.degree","unknown","no","no","telephone","jun","wed",36,4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
"19193",44,"self-employed","married","professional.course","no","yes","no","telephone","aug","wed",116,5,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
"7474",60,"admin.","married","high.school","no","yes","no","telephone","may","fri",118,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
"13375",33,"admin.","single","university.degree","no","yes","no","telephone","jul","wed",161,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"13946",29,"services","single","high.school","unknown","yes","no","cellular","jul","fri",289,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"1909",33,"management","married","high.school","no","yes","no","telephone","may","fri",178,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"16137",32,"blue-collar","married","basic.6y","no","no","no","cellular","jul","tue",59,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
"9046",40,"admin.","married","university.degree","unknown","no","no","telephone","jun","thu",650,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
"6355",42,"housemaid","single","basic.4y","unknown","yes","no","telephone","may","tue",662,7,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"5586",39,"blue-collar","married","basic.6y","no","yes","no","telephone","may","mon",297,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"3640",43,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","fri",42,8,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
"23781",36,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",106,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"36318",39,"admin.","married","university.degree","no","yes","no","cellular","jun","mon",206,1,999,1,"failure",-2.9,92.963,-40.8,1.266,5076.2,"no"
"20937",29,"admin.","single","high.school","no","no","no","cellular","aug","thu",90,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"24776",57,"management","married","university.degree","no","yes","no","cellular","nov","tue",93,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
"36711",29,"services","married","university.degree","no","no","yes","cellular","jun","fri",89,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"no"
"39237",28,"self-employed","single","university.degree","no","yes","yes","cellular","mar","wed",217,1,999,1,"failure",-1.8,93.369,-34.8,0.651,5008.7,"no"
"5019",39,"self-employed","married","basic.4y","unknown","yes","no","telephone","may","wed",315,3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
"19103",49,"admin.","married","university.degree","unknown","yes","no","cellular","aug","tue",202,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
"1012",28,"admin.","single","university.degree","no","no","no","telephone","may","wed",126,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"13208",32,"blue-collar","married","basic.4y","unknown","no","no","cellular","jul","wed",285,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"19359",58,"blue-collar","married","basic.4y","no","yes","no","cellular","aug","wed",127,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
"40160",28,"self-employed","single","university.degree","no","no","no","cellular","jul","thu",178,1,999,2,"failure",-1.7,94.215,-40.3,0.846,4991.6,"no"
"7355",51,"blue-collar","married","basic.6y","no","yes","no","telephone","may","fri",91,9,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
"38044",69,"retired","married","university.degree","no","yes","no","cellular","sep","fri",324,8,999,0,"nonexistent",-3.4,92.379,-29.8,0.773,5017.5,"no"
"22179",50,"blue-collar","married","basic.4y","no","yes","no","cellular","aug","thu",93,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"24698",53,"entrepreneur","divorced","university.degree","no","no","no","telephone","nov","mon",247,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
"40278",74,"retired","divorced","basic.4y","no","yes","yes","cellular","jul","wed",106,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.896,4991.6,"no"
"20594",41,"technician","married","professional.course","no","yes","no","cellular","aug","tue",161,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"18949",58,"housemaid","married","basic.4y","unknown","yes","no","cellular","aug","mon",328,2,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
"24068",25,"admin.","single","university.degree","no","no","yes","telephone","nov","tue",5,1,999,0,"nonexistent",-0.1,93.2,-42,4.7,5195.8,"no"
"28001",32,"technician","married","professional.course","no","yes","no","cellular","apr","wed",625,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.498,5099.1,"no"
"14763",31,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","wed",229,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
